Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,TH,ZA,,1,,bodies,,P,C
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,TR,ZA,,2,,live,,Z,C
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,UA,DE,ZA,,3,live,,T,C
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,UA,DE,,,3,live,,T,C
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,DE,,3,3,live,,T,C
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,GB,XX,1,1,bodies,,T,O
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,NA,ZA,1,1,trophies,,H,W
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,NA,,9,9,trophies,,H,W
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,30,,live,,T,C
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,2,,skins,,H,W
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,11,,skulls,,H,W
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,2,,skulls,,P,W
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,5,,skulls,,T,C
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,1,,skulls,,T,I
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,4,,skulls,,T,W
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,1,,trophies,,H,I
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,144,,trophies,,H,W
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,1,,trophies,,P,W
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZW,,1,,trophies,,H,W
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,UZ,RU,,2,2,live,,Z,C
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,ZA,DE,ZA,,1,live,,T,C
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,ZA,US,ZA,,1,trophies,,H,W
2018,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,ZA,ZW,,,1,trophies,,H,W
