Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2018,I,Hyperoodon ampullatus,Mammalia,Cetacea,Ziphiidae,Hyperoodon,US,GB,,3,,specimens,,S,W
2018,I,Hyperoodon planifrons,Mammalia,Cetacea,Ziphiidae,Hyperoodon,CA,US,XX,,1,skulls,,Q,W
