Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2018,II,Mirounga leonina,Mammalia,Carnivora,Phocidae,Mirounga,US,AQ,,35,,specimens,,S,W
2018,II,Mirounga leonina,Mammalia,Carnivora,Phocidae,Mirounga,US,AR,,1,,skin pieces,,P,I
2018,II,Mirounga leonina,Mammalia,Carnivora,Phocidae,Mirounga,US,ZA,,122,,specimens,,S,W
