Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2018,III,Eira barbara,Mammalia,Carnivora,Mustelidae,Eira,US,GY,,10,8,live,,T,W
